"wsc_id","valid_wsc_id","specific_epithet","subspecific_epithet","sp_author","sp_author_year","has_parantheses","species_lsid","sp_status","wsc_genus_id","genus","gen_author","gen_author_year","genus_lsid","family","fam_author","fam_author_year","family_lsid"
"51818","38304","voluta",\N,"F. O. Pickard-Cambridge","1902","1",\N,"SYNONYM","3467","Chrysso","O. Pickard-Cambridge","1882","urn:lsid:nmbe.ch:spidergen:00675","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51819","38370","acrobeles",\N,"Thorell","1895","1",\N,"SYNONYM","3468","Coleosoma","O. Pickard-Cambridge","1882","urn:lsid:nmbe.ch:spidergen:00676","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51820","38372","albovittatum",\N,"Caporiacco","1955","1",\N,"SYNONYM","3468","Coleosoma","O. Pickard-Cambridge","1882","urn:lsid:nmbe.ch:spidergen:00676","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51821","38372","aleipata",\N,"Marples","1955","1",\N,"SYNONYM","3468","Coleosoma","O. Pickard-Cambridge","1882","urn:lsid:nmbe.ch:spidergen:00676","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51822","38372","antheae",\N,"Barrion & Litsinger","1995","1",\N,"SYNONYM","3468","Coleosoma","O. Pickard-Cambridge","1882","urn:lsid:nmbe.ch:spidergen:00676","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51823","38370","conurum",\N,"Thorell","1895","1",\N,"SYNONYM","3468","Coleosoma","O. Pickard-Cambridge","1882","urn:lsid:nmbe.ch:spidergen:00676","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51824","38372","delebile",\N,"Petrunkevitch","1930","1",\N,"SYNONYM","3468","Coleosoma","O. Pickard-Cambridge","1882","urn:lsid:nmbe.ch:spidergen:00676","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51825","38368","flavipes",\N,"O. Pickard-Cambridge","1895","0",\N,"SYNONYM","3468","Coleosoma","O. Pickard-Cambridge","1882","urn:lsid:nmbe.ch:spidergen:00676","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51826","38368","floridanum",\N,"Banks","1900","1",\N,"SYNONYM","3468","Coleosoma","O. Pickard-Cambridge","1882","urn:lsid:nmbe.ch:spidergen:00676","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51827","38368","index",\N,"Chamberlin & Ivie","1944","1",\N,"SYNONYM","3468","Coleosoma","O. Pickard-Cambridge","1882","urn:lsid:nmbe.ch:spidergen:00676","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51828","38372","interruptum",\N,"Banks","1908","1",\N,"SYNONYM","3468","Coleosoma","O. Pickard-Cambridge","1882","urn:lsid:nmbe.ch:spidergen:00676","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51829","38368","nigripalpe",\N,"Banks","1929","1",\N,"SYNONYM","3468","Coleosoma","O. Pickard-Cambridge","1882","urn:lsid:nmbe.ch:spidergen:00676","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51830","38372","oophorum",\N,"Petrunkevitch","1930","1",\N,"SYNONYM","3468","Coleosoma","O. Pickard-Cambridge","1882","urn:lsid:nmbe.ch:spidergen:00676","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51831","38372","rapanae",\N,"Berland","1942","1",\N,"SYNONYM","3468","Coleosoma","O. Pickard-Cambridge","1882","urn:lsid:nmbe.ch:spidergen:00676","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51832","38372","saispotum",\N,"Barrion & Litsinger","1995","0",\N,"SYNONYM","3468","Coleosoma","O. Pickard-Cambridge","1882","urn:lsid:nmbe.ch:spidergen:00676","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51833","38372","semicinctum",\N,"Banks","1914","1",\N,"SYNONYM","3468","Coleosoma","O. Pickard-Cambridge","1882","urn:lsid:nmbe.ch:spidergen:00676","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51834","38370","vituperabile",\N,"Petrunkevitch","1911","1",\N,"SYNONYM","3468","Coleosoma","O. Pickard-Cambridge","1882","urn:lsid:nmbe.ch:spidergen:00676","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51835","38389","euterpe",\N,"Denis","1954","1",\N,"SYNONYM","3469","Coscinida","Simon","1895","urn:lsid:nmbe.ch:spidergen:00677","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51836","38384","monticola",\N,"Tullgren","1910","1",\N,"SYNONYM","3469","Coscinida","Simon","1895","urn:lsid:nmbe.ch:spidergen:00677","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51837","38410","argus",\N,"Lucas","1846","0",\N,"SYNONYM","3471","Crustulina","Menge","1868","urn:lsid:nmbe.ch:spidergen:00679","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51838","38412","borealis",\N,"Banks","1900","0",\N,"SYNONYM","3471","Crustulina","Menge","1868","urn:lsid:nmbe.ch:spidergen:00679","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51839","38410","lineiventris",\N,"Pavesi","1884","1","urn:lsid:nmbe.ch:spidersp:007326","SYNONYM","3471","Crustulina","Menge","1868","urn:lsid:nmbe.ch:spidergen:00679","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51840","38410","nitida",\N,"Simon","1884","0",\N,"SYNONYM","3471","Crustulina","Menge","1868","urn:lsid:nmbe.ch:spidergen:00679","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51841","38412","pallipes",\N,"Banks","1906","0",\N,"SYNONYM","3471","Crustulina","Menge","1868","urn:lsid:nmbe.ch:spidergen:00679","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51842","38412","rugosa",\N,"Thorell","1875","1",\N,"SYNONYM","3471","Crustulina","Menge","1868","urn:lsid:nmbe.ch:spidergen:00679","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51843","38423","acoreensis",\N,"Berland","1932","1","urn:lsid:nmbe.ch:spidersp:006742","SYNONYM","3472","Cryptachaea","Archer","1946","urn:lsid:nmbe.ch:spidergen:04192","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51844","38440","bentifica",\N,"Keyserling","1891","1",\N,"SYNONYM","3472","Cryptachaea","Archer","1946","urn:lsid:nmbe.ch:spidergen:04192","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51845","38464","catapetraea",\N,"Gertsch & Archer","1942","1",\N,"SYNONYM","3472","Cryptachaea","Archer","1946","urn:lsid:nmbe.ch:spidergen:04192","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51846","38485","calycifera",\N,"Urquhart","1886","1",\N,"SYNONYM","3472","Cryptachaea","Archer","1946","urn:lsid:nmbe.ch:spidergen:04192","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51847","38440","diamantina",\N,"Levi","1963","1","urn:lsid:nmbe.ch:spidersp:006774","SYNONYM","3472","Cryptachaea","Archer","1946","urn:lsid:nmbe.ch:spidergen:04192","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51848","38485","extrilida",\N,"Keyserling","1890","1","urn:lsid:nmbe.ch:spidersp:006784","SYNONYM","3472","Cryptachaea","Archer","1946","urn:lsid:nmbe.ch:spidergen:04192","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51849","38454","fordum","luctuosa","Caporiacco","1954","1",\N,"SYNONYM","3472","Cryptachaea","Archer","1946","urn:lsid:nmbe.ch:spidergen:04192","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51850","38423","geochares",\N,"Levi","1955","1",\N,"SYNONYM","3472","Cryptachaea","Archer","1946","urn:lsid:nmbe.ch:spidergen:04192","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51851","38440","guadalupensis",\N,"Keyserling","1884","1",\N,"SYNONYM","3472","Cryptachaea","Archer","1946","urn:lsid:nmbe.ch:spidergen:04192","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51852","38440","ignota",\N,"Keyserling","1884","1",\N,"SYNONYM","3472","Cryptachaea","Archer","1946","urn:lsid:nmbe.ch:spidergen:04192","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51853","38440","maronica",\N,"Caporiacco","1954","1",\N,"SYNONYM","3472","Cryptachaea","Archer","1946","urn:lsid:nmbe.ch:spidergen:04192","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51854","38414","maxima",\N,"Keyserling","1891","1","urn:lsid:nmbe.ch:spidersp:006820","SYNONYM","3472","Cryptachaea","Archer","1946","urn:lsid:nmbe.ch:spidergen:04192","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51855","38464","portoricensis",\N,"Petrunkevitch","1930","1",\N,"SYNONYM","3472","Cryptachaea","Archer","1946","urn:lsid:nmbe.ch:spidergen:04192","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51856","38464","redempta",\N,"Gertsch & Mulaik","1936","1",\N,"SYNONYM","3472","Cryptachaea","Archer","1946","urn:lsid:nmbe.ch:spidergen:04192","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51857","38479","salvadorensis",\N,"Kraus","1955","1",\N,"SYNONYM","3472","Cryptachaea","Archer","1946","urn:lsid:nmbe.ch:spidergen:04192","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51858","38471","saxatilis",\N,"C. L. Koch","1835","1",\N,"SYNONYM","3472","Cryptachaea","Archer","1946","urn:lsid:nmbe.ch:spidergen:04192","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51859","38423","teja",\N,"Levi","1967","1",\N,"SYNONYM","3472","Cryptachaea","Archer","1946","urn:lsid:nmbe.ch:spidergen:04192","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51860","38440","undata",\N,"Keyserling","1884","1",\N,"SYNONYM","3472","Cryptachaea","Archer","1946","urn:lsid:nmbe.ch:spidergen:04192","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51861","38498","barro",\N,"Levi","1963","0",\N,"SYNONYM","3475","Dipoena","Thorell","1869","urn:lsid:nmbe.ch:spidergen:00681","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51862","38524","copiosa",\N,"Levi","1953","0",\N,"SYNONYM","3475","Dipoena","Thorell","1869","urn:lsid:nmbe.ch:spidergen:00681","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51863","38578","crassiventris",\N,"Keyserling","1886","0",\N,"SYNONYM","3475","Dipoena","Thorell","1869","urn:lsid:nmbe.ch:spidergen:00681","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51864","38635","inca",\N,"Levi","1963","0",\N,"SYNONYM","3475","Dipoena","Thorell","1869","urn:lsid:nmbe.ch:spidergen:00681","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51865","38493","inornata",\N,"Chamberlin & Ivie","1944","1",\N,"SYNONYM","3475","Dipoena","Thorell","1869","urn:lsid:nmbe.ch:spidergen:00681","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51866","38633","itu",\N,"Levi","1963","0",\N,"SYNONYM","3475","Dipoena","Thorell","1869","urn:lsid:nmbe.ch:spidergen:00681","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51867","38608","maculata",\N,"Keyserling","1891","0",\N,"SYNONYM","3475","Dipoena","Thorell","1869","urn:lsid:nmbe.ch:spidergen:00681","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51868","38574","matagrossensis",\N,"Soares & Camargo","1948","0",\N,"SYNONYM","3475","Dipoena","Thorell","1869","urn:lsid:nmbe.ch:spidergen:00681","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51869","38578","parvula",\N,"Banks","1901","0",\N,"SYNONYM","3475","Dipoena","Thorell","1869","urn:lsid:nmbe.ch:spidergen:00681","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51870","38637","procax",\N,"Simon","1879","1",\N,"SYNONYM","3475","Dipoena","Thorell","1869","urn:lsid:nmbe.ch:spidergen:00681","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51871","38615","roeweri",\N,"Chickering","1951","0",\N,"SYNONYM","3475","Dipoena","Thorell","1869","urn:lsid:nmbe.ch:spidergen:00681","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51872","38504","schmidti",\N,"Levi","1963","0",\N,"SYNONYM","3475","Dipoena","Thorell","1869","urn:lsid:nmbe.ch:spidergen:00681","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51873","38644","sicki",\N,"Levi","1963","0",\N,"SYNONYM","3475","Dipoena","Thorell","1869","urn:lsid:nmbe.ch:spidergen:00681","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51874","38578","tibialis",\N,"Banks","1906","0",\N,"SYNONYM","3475","Dipoena","Thorell","1869","urn:lsid:nmbe.ch:spidergen:00681","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51875","38656","cylindrica",\N,"Soares & Camargo","1955","1",\N,"SYNONYM","3476","Dipoenata","Wunderlich","1988","urn:lsid:nmbe.ch:spidergen:00682","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51876","38661","quadrilobata",\N,"Simon","1909","1",\N,"SYNONYM","3477","Dipoenura","Simon","1909","urn:lsid:nmbe.ch:spidergen:00683","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51877","38673","dentata",\N,"Gertsch & Mulaik","1936","1",\N,"SYNONYM","3479","Emertonella","Bryant","1945","urn:lsid:nmbe.ch:spidergen:03431","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51878","38673","floricola",\N,"Keyserling","1886","1",\N,"SYNONYM","3479","Emertonella","Bryant","1945","urn:lsid:nmbe.ch:spidergen:03431","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51879","38672","georgiana",\N,"Chamberlin & Ivie","1944","1",\N,"SYNONYM","3479","Emertonella","Bryant","1945","urn:lsid:nmbe.ch:spidergen:03431","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51880","38673","nigripes",\N,"Banks","1929","1",\N,"SYNONYM","3479","Emertonella","Bryant","1945","urn:lsid:nmbe.ch:spidergen:03431","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51881","38673","rosascostai",\N,"Mello-Leitão","1944","1",\N,"SYNONYM","3479","Emertonella","Bryant","1945","urn:lsid:nmbe.ch:spidergen:03431","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51882","38733","aituarca",\N,"Esyunin & Efimik","1998","0",\N,"SYNONYM","3480","Enoplognatha","Pavesi","1880","urn:lsid:nmbe.ch:spidergen:00685","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51883","38682","albimaculosa",\N,"Saito","1934","1",\N,"SYNONYM","3480","Enoplognatha","Pavesi","1880","urn:lsid:nmbe.ch:spidergen:00685","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51884","38733","ambigua",\N,"Kulczyński","1894","0",\N,"SYNONYM","3480","Enoplognatha","Pavesi","1880","urn:lsid:nmbe.ch:spidergen:00685","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51885","38735","arganoi",\N,"Brignoli","1980","1",\N,"SYNONYM","3480","Enoplognatha","Pavesi","1880","urn:lsid:nmbe.ch:spidergen:00685","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51886","38682","camtschadalica",\N,"Kulczyński","1885","0",\N,"SYNONYM","3480","Enoplognatha","Pavesi","1880","urn:lsid:nmbe.ch:spidergen:00685","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51887","38717","corollata",\N,"Bertkau","1883","1",\N,"SYNONYM","3480","Enoplognatha","Pavesi","1880","urn:lsid:nmbe.ch:spidergen:00685","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51888","38735","cottarellii",\N,"Brignoli","1980","1",\N,"SYNONYM","3480","Enoplognatha","Pavesi","1880","urn:lsid:nmbe.ch:spidergen:00685","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51889","38715","crucifera",\N,"Thorell","1875","1",\N,"SYNONYM","3480","Enoplognatha","Pavesi","1880","urn:lsid:nmbe.ch:spidergen:00685","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51890","38682","dorsinotata",\N,"Bösenberg & Strand","1906","0",\N,"SYNONYM","3480","Enoplognatha","Pavesi","1880","urn:lsid:nmbe.ch:spidergen:00685","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51891","38687","elimata",\N,"L. Koch","1882","1","urn:lsid:nmbe.ch:spidersp:008351","SYNONYM","3480","Enoplognatha","Pavesi","1880","urn:lsid:nmbe.ch:spidergen:00685","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51892","38674","hangzhouensis",\N,"Zhu","1998","0",\N,"SYNONYM","3480","Enoplognatha","Pavesi","1880","urn:lsid:nmbe.ch:spidergen:00685","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51893","38733","hungarica",\N,"Kolosváry","1934","0","urn:lsid:nmbe.ch:spidersp:049067","SYNONYM","3480","Enoplognatha","Pavesi","1880","urn:lsid:nmbe.ch:spidergen:00685","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51894","38733","jacksoni",\N,"Schenkel","1927","0",\N,"SYNONYM","3480","Enoplognatha","Pavesi","1880","urn:lsid:nmbe.ch:spidergen:00685","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51895","38682","japonica",\N,"Bösenberg & Strand","1906","0",\N,"SYNONYM","3480","Enoplognatha","Pavesi","1880","urn:lsid:nmbe.ch:spidergen:00685","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51896","38697","joshua","pintura","Chamberlin & Ivie","1942","0",\N,"SYNONYM","3480","Enoplognatha","Pavesi","1880","urn:lsid:nmbe.ch:spidergen:00685","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51897","38733","krasnojarskensis",\N,"Strand","1903","1",\N,"SYNONYM","3480","Enoplognatha","Pavesi","1880","urn:lsid:nmbe.ch:spidergen:00685","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51898","38704","mansueta",\N,"L. Koch","1882","1",\N,"SYNONYM","3480","Enoplognatha","Pavesi","1880","urn:lsid:nmbe.ch:spidergen:00685","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51899","38715","maritima",\N,"Simon","1884","0",\N,"SYNONYM","3480","Enoplognatha","Pavesi","1880","urn:lsid:nmbe.ch:spidergen:00685","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51900","38709","marmorata","parvior","Chamberlin & Ivie","1942","0",\N,"SYNONYM","3480","Enoplognatha","Pavesi","1880","urn:lsid:nmbe.ch:spidergen:00685","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51901","38700","militaris",\N,"Wunderlich","1995","0",\N,"SYNONYM","3480","Enoplognatha","Pavesi","1880","urn:lsid:nmbe.ch:spidergen:00685","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51902","38709","mimoides",\N,"Chamberlin","1920","1",\N,"SYNONYM","3480","Enoplognatha","Pavesi","1880","urn:lsid:nmbe.ch:spidergen:00685","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51903","38704","nigrocincta",\N,"Simon","1884","0",\N,"SYNONYM","3480","Enoplognatha","Pavesi","1880","urn:lsid:nmbe.ch:spidergen:00685","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51904","38696","pikes",\N,"Chamberlin & Ivie","1942","0",\N,"SYNONYM","3480","Enoplognatha","Pavesi","1880","urn:lsid:nmbe.ch:spidergen:00685","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51905","38697","piuta",\N,"Chamberlin & Ivie","1942","0",\N,"SYNONYM","3480","Enoplognatha","Pavesi","1880","urn:lsid:nmbe.ch:spidergen:00685","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51906","38682","puritana",\N,"Chamberlin & Ivie","1942","0",\N,"SYNONYM","3480","Enoplognatha","Pavesi","1880","urn:lsid:nmbe.ch:spidergen:00685","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51907","38720","redimita",\N,"Linnaeus","1758","1",\N,"SYNONYM","3480","Enoplognatha","Pavesi","1880","urn:lsid:nmbe.ch:spidergen:00685","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51908","38687","robustula",\N,"Roewer","1942","0",\N,"SYNONYM","3480","Enoplognatha","Pavesi","1880","urn:lsid:nmbe.ch:spidergen:00685","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51909","38696","rugosa",\N,"Emerton","1908","0",\N,"SYNONYM","3480","Enoplognatha","Pavesi","1880","urn:lsid:nmbe.ch:spidergen:00685","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51910","38715","schaufussi",\N,"L. Koch","1882","1",\N,"SYNONYM","3480","Enoplognatha","Pavesi","1880","urn:lsid:nmbe.ch:spidergen:00685","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51911","38706","submargarita",\N,"Yaginuma & Zhu","1992","0",\N,"SYNONYM","3480","Enoplognatha","Pavesi","1880","urn:lsid:nmbe.ch:spidergen:00685","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51912","38682","tecta",\N,"Keyserling","1884","0",\N,"SYNONYM","3480","Enoplognatha","Pavesi","1880","urn:lsid:nmbe.ch:spidergen:00685","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51913","38729","thoracicoides",\N,"Nosek","1905","0",\N,"SYNONYM","3480","Enoplognatha","Pavesi","1880","urn:lsid:nmbe.ch:spidergen:00685","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51914","38674","transversifoveata",\N,"Bösenberg & Strand","1906","1",\N,"SYNONYM","3480","Enoplognatha","Pavesi","1880","urn:lsid:nmbe.ch:spidergen:00685","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51915","38746","albescens",\N,"Denis","1965","0","urn:lsid:nmbe.ch:spidersp:007604","SYNONYM","3481","Episinus","Walckenaer","1809","urn:lsid:nmbe.ch:spidergen:00686","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51916","38783","bicornutus",\N,"Yoshida","1983","0",\N,"SYNONYM","3481","Episinus","Walckenaer","1809","urn:lsid:nmbe.ch:spidergen:00686","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51917","38766","bigibbosus",\N,"Roewer","1951","1",\N,"SYNONYM","3481","Episinus","Walckenaer","1809","urn:lsid:nmbe.ch:spidergen:00686","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51918","38796","brasilianus",\N,"Keyserling","1884","0",\N,"SYNONYM","3481","Episinus","Walckenaer","1809","urn:lsid:nmbe.ch:spidergen:00686","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51919","38797","duseni",\N,"Tullgren","1902","0",\N,"SYNONYM","3481","Episinus","Walckenaer","1809","urn:lsid:nmbe.ch:spidergen:00686","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51920","38997","germaini",\N,"Simon","1895","1",\N,"SYNONYM","3481","Episinus","Walckenaer","1809","urn:lsid:nmbe.ch:spidergen:00686","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51921","38795","pyrenaeus",\N,"Simon","1914","1",\N,"SYNONYM","3481","Episinus","Walckenaer","1809","urn:lsid:nmbe.ch:spidergen:00686","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51922","39107","simplicifrons",\N,"Simon","1898","1",\N,"SYNONYM","3481","Episinus","Walckenaer","1809","urn:lsid:nmbe.ch:spidergen:00686","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51923","38786","spinatus",\N,"Tullgren","1901","1",\N,"SYNONYM","3481","Episinus","Walckenaer","1809","urn:lsid:nmbe.ch:spidergen:00686","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51924","38861","annulipes",\N,"Miller","1963","0",\N,"SYNONYM","3482","Euryopis","Menge","1868","urn:lsid:nmbe.ch:spidergen:00687","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51925","38862","apacheca",\N,"Chamberlin","1925","1",\N,"SYNONYM","3482","Euryopis","Menge","1868","urn:lsid:nmbe.ch:spidergen:00687","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51926","38859","bryantae",\N,"Levi","1954","0",\N,"SYNONYM","3482","Euryopis","Menge","1868","urn:lsid:nmbe.ch:spidergen:00687","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51927","38866","deridens",\N,"Gertsch & Mulaik","1936","0",\N,"SYNONYM","3482","Euryopis","Menge","1868","urn:lsid:nmbe.ch:spidergen:00687","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51928","38821","episinoides","tarsalis","Pavesi","1875","0",\N,"SYNONYM","3482","Euryopis","Menge","1868","urn:lsid:nmbe.ch:spidergen:00687","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
"51929","38823","flava",\N,"Wiehle","1960","0",\N,"SYNONYM","3482","Euryopis","Menge","1868","urn:lsid:nmbe.ch:spidergen:00687","Theridiidae","Sundevall","1833","urn:lsid:nmbe.ch:spiderfam:0099"
